CURSO_ACADEMICO;TIPO_ESTUDIO;ESTUDIO;LOCALIDAD;CENTRO;ASIGNATURA;TIPO_ASIGNATURA;CLASE_ASIGNATURA;TASA_EXITO;TASA_RENDIMIENTO;TASA_EVALUACION;ALUMNOS_EVALUADOS;ALUMNOS_SUPERADOS;ALUMNOS_PRESENTADOS;MEDIA_CONVOCATORIAS_CONSUMIDAS;FECHA_ACTUALIZACION
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Matemáticas 1;Normal;Formación básica;59.09;48.87;82.71;133;65;110;2.06;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Expresión gráfica arquitectónica 1;Normal;Formación básica;60.23;50.96;84.62;104;53;88;1.67;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Expresión gráfica arquitectónica 2;Normal;Formación básica;67.02;60.00;89.52;105;63;94;1.97;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Composición arquitectónica 1;Normal;Obligatoria;87.18;70.10;80.41;97;68;78;1.25;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Física 2;Normal;Formación básica;90.00;64.29;71.43;98;63;70;1.32;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Matemáticas 2;Normal;Formación básica;70.00;53.85;76.92;104;56;80;1.19;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Expresión gráfica arquitectónica 3;Normal;Formación básica;82.14;69.70;84.85;99;69;84;1.16;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Expresión gráfica arquitectónica 4;Normal;Formación básica;63.95;53.92;84.31;102;55;86;1.69;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Análisis de formas arquitectónicas;Normal;Formación básica;87.32;64.58;73.96;96;62;71;1.21;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Proyectos 1;Normal;Obligatoria;82.98;68.42;82.46;57;39;47;1.46;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Construcción 1;Normal;Obligatoria;81.40;67.31;82.69;52;35;43;1.06;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Urbanismo 1;Normal;Obligatoria;88.52;83.08;93.85;65;54;61;1.28;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Composición arquitectónica 2;Normal;Obligatoria;93.10;93.10;100.00;58;54;58;1.15;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Proyectos 2;Normal;Obligatoria;85.42;70.69;82.76;58;41;48;1.37;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Estructuras 1;Normal;Obligatoria;54.72;41.43;75.71;70;29;53;1.59;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Expresión gráfica arquitectónica 5;Normal;Formación básica;87.27;77.42;88.71;62;48;55;1.46;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Informática;Normal;Obligatoria;92.00;86.79;94.34;53;46;50;1.38;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Taller integrado de proyectos 1;Normal;Obligatoria;88.89;83.33;93.75;48;40;45;1.12;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Proyectos 3;Normal;Obligatoria;85.42;68.33;80.00;61;42;49;1.36;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Acondicionamiento y servicios 1;Normal;Obligatoria;93.48;84.31;90.20;51;43;46;1.19;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Urbanismo 2;Normal;Obligatoria;80.85;79.17;97.92;48;38;47;1.24;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Composición arquitectónica 3;Normal;Obligatoria;75.00;70.59;94.12;69;49;65;1.73;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Proyectos 4;Normal;Obligatoria;73.08;67.86;92.86;56;38;52;1.26;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Estructuras 2;Normal;Obligatoria;55.32;48.15;87.04;54;26;47;1.46;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Organización 1;Normal;Obligatoria;96.55;90.32;93.55;62;56;58;1.05;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Construcción 2;Normal;Obligatoria;100.00;92.86;92.86;42;39;39;1.23;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Taller integrado de proyectos 2;Normal;Obligatoria;100.00;95.65;95.65;46;44;44;1.00;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Proyectos 5;Normal;Obligatoria;84.62;75.00;88.64;46;35;41;1.57;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Estructuras 3;Normal;Obligatoria;62.16;48.94;78.72;49;25;39;1.36;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Construcción 3;Normal;Obligatoria;82.50;76.74;93.02;43;33;40;1.58;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Composición arquitectónica 4;Normal;Obligatoria;95.65;86.27;90.20;53;45;48;1.18;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Proyectos 6;Normal;Obligatoria;95.24;93.02;97.67;43;40;42;1.12;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Estructuras 4;Normal;Obligatoria;74.07;50.00;67.50;46;26;33;1.31;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Acondicionamiento y servicios 2;Normal;Obligatoria;90.24;90.24;100.00;42;38;42;1.24;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Urbanismo 3;Normal;Obligatoria;95.00;90.48;95.24;43;39;41;1.36;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Taller integrado de proyectos 3;Normal;Obligatoria;100.00;97.37;97.37;38;37;37;1.11;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Proyectos 7;Normal;Obligatoria;95.24;60.61;63.64;42;29;30;1.14;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Acondicionamiento y servicios 3;Normal;Obligatoria;75.00;63.16;84.21;29;22;26;1.09;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Urbanismo 4;Normal;Obligatoria;100.00;93.75;93.75;27;26;26;1.04;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Proyectos 8A;Normal;Optativa;66.67;45.45;68.18;32;19;25;1.05;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Construcción 4A;Normal;Optativa;100.00;80.00;80.00;24;21;21;1.05;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Proyectos 8B;Normal;Optativa;75.00;66.67;88.89;11;8;10;1.38;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Construcción 4B;Normal;Optativa;100.00;100.00;100.00;8;8;8;1.00;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Trabajo fin de Grado (Proyecto Urbano y Paisaje);Trabajo fin de grado;Trabajo fin de Grado;100.00;100.00;100.00;3;3;3;1.00;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Soluciones constructivas en referentes de la Arquitectura;Normal;Optativa;;;;1;1;1;1.00;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Arquitectura y sostenibilidad;Normal;Optativa;100.00;66.67;66.67;14;10;11;1.00;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Representación gráfica del patrimonio;Normal;Optativa;100.00;80.00;80.00;15;13;13;1.00;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Detalle y forma;Normal;Optativa;100.00;77.78;77.78;10;8;8;1.00;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Trabajo fin de Grado (Proyecto y Construcción);Trabajo fin de grado;Trabajo fin de Grado;100.00;66.67;66.67;9;6;6;1.00;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Architectural Narratives: Architecture as a Socio-Cultural Debate in Contemporary Times;Normal;Optativa;100.00;100.00;100.00;1;1;1;1.00;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Cartographic methods for the city and the territory;Normal;Optativa;100.00;100.00;100.00;5;5;5;1.00;25/09/2022
2021;Grado;Grado: Estudios en Arquitectura;Zaragoza;Escuela de Ingeniería y Arquitectura;Landscape Urbanism;Normal;Optativa;100.00;100.00;100.00;5;5;5;1.00;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Química general;Normal;Formación básica;79.73;76.62;96.10;77;59;74;1.88;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Fundamentos de química analítica;Normal;Formación básica;87.88;86.57;98.51;67;58;66;1.36;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Física general y fundamentos del análisis físico;Normal;Formación básica;87.50;86.15;98.46;65;56;64;1.55;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Matemáticas;Normal;Formación básica;91.38;91.38;100.00;58;53;58;1.19;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Microbiología;Normal;Formación básica;70.15;65.28;93.06;72;47;67;2.00;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Técnicas instrumentales de análisis químico;Normal;Formación básica;74.07;65.22;88.04;92;60;81;2.08;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Fisiología general y de la nutrición;Normal;Formación básica;78.26;72.00;92.00;75;54;69;1.45;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Bioquímica;Normal;Formación básica;90.74;84.48;93.10;58;49;54;1.12;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Fundamentos de economía alimentaria;Normal;Formación básica;90.00;81.82;90.91;66;54;60;1.33;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Producción de materias primas en la industria alimentaria;Normal;Obligatoria;77.27;76.12;98.51;67;51;66;1.57;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Fundamentos de ingeniería química;Normal;Formación básica;93.06;87.01;93.51;77;67;72;1.79;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Química y bioquímica de los alimentos;Normal;Obligatoria;59.74;52.87;88.51;87;46;77;2.04;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Bromatología;Normal;Obligatoria;71.21;70.15;98.51;67;47;66;1.88;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Microbiología de los alimentos;Normal;Obligatoria;89.23;87.88;98.48;66;58;65;1.86;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Dirección de empresas alimentarias;Normal;Obligatoria;82.54;80.00;96.92;65;52;63;1.52;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Análisis químico de los alimentos;Normal;Obligatoria;84.48;75.38;89.23;65;49;58;1.41;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Análisis físico y sensorial de los alimentos;Normal;Obligatoria;96.23;91.07;94.64;56;51;53;1.35;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Análisis microbiológico de los alimentos;Normal;Obligatoria;80.82;71.95;89.02;82;59;73;1.83;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Operaciones básicas en la industria alimentaria;Normal;Obligatoria;93.33;86.15;92.31;65;56;60;1.52;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Nutrición y dietética;Normal;Obligatoria;100.00;97.83;97.83;46;45;45;1.00;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Tecnología de los alimentos I;Normal;Obligatoria;77.42;76.19;98.41;65;50;64;1.61;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Biotecnología alimentaria;Normal;Obligatoria;71.43;70.18;98.25;58;41;57;1.59;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Higiene alimentaria general;Normal;Obligatoria;83.05;79.03;95.16;63;50;60;1.57;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Gestión integral de la calidad en la industria alimentaria;Normal;Obligatoria;98.00;98.00;100.00;51;50;51;1.46;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Salud pública y alimentación;Normal;Obligatoria;96.15;96.15;100.00;53;51;53;1.12;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Tecnología de los alimentos II;Normal;Obligatoria;96.08;87.50;91.07;56;49;51;1.43;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Cocinado industrial y restauración colectiva;Normal;Obligatoria;100.00;100.00;100.00;51;51;51;1.00;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Diseño industrial y gestión medioambiental;Normal;Obligatoria;97.78;97.78;100.00;46;45;46;1.09;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Higiene alimentaria aplicada;Normal;Obligatoria;81.03;74.60;92.06;63;47;58;1.47;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Legislación alimentaria;Normal;Obligatoria;74.00;74.00;100.00;50;37;50;1.19;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Tecnología de la leche y de ovoproductos;Normal;Obligatoria;97.73;93.48;95.65;54;51;52;1.10;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Tecnología de la carne y del pescado;Normal;Obligatoria;100.00;100.00;100.00;49;49;49;1.00;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Tecnología de productos vegetales;Normal;Obligatoria;100.00;97.56;97.56;49;48;48;1.00;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Enología;Normal;Obligatoria;97.62;93.18;95.45;52;49;50;1.20;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Gestión de la seguridad alimentaria;Normal;Obligatoria;95.24;86.96;91.30;52;46;48;1.39;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Practicum Planta Piloto;Normal;Obligatoria;100.00;100.00;100.00;54;54;54;1.00;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Intensificación en el sector lácteo y de ovoproductos;Normal;Optativa;100.00;100.00;100.00;24;24;24;1.00;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Intensificación en el sector cárnico y del pescado;Normal;Optativa;100.00;100.00;100.00;21;21;21;1.00;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Intensificación en el sector de frutas y hortalizas;Normal;Optativa;100.00;100.00;100.00;20;20;20;1.00;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Intensificación en el sector del aceite, azúcar y productos derivados del cereal;Normal;Optativa;100.00;100.00;100.00;28;28;28;1.00;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Innovación en la industria alimentaria;Normal;Optativa;100.00;100.00;100.00;9;9;9;1.00;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Prácticas externas;Prácticas externas;Prácticas externas;100.00;98.11;98.11;53;52;52;1.00;25/09/2022
2021;Grado;Grado: Ciencia y Tecnología de los Alimentos;Zaragoza;Facultad de Veterinaria;Trabajo fin de Grado;Trabajo fin de grado;Trabajo fin de Grado;100.00;100.00;100.00;17;17;17;1.00;25/09/2022
2021;Grado;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Zaragoza;Escuela de Ingeniería y Arquitectura;Ingeniería acústica;Normal;Optativa;100.00;100.00;100.00;4;4;4;1.00;25/09/2022
2021;Grado;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Zaragoza;Escuela de Ingeniería y Arquitectura;Acústica ambiental y arquitectónica;Normal;Optativa;100.00;100.00;100.00;4;4;4;1.00;25/09/2022
2021;Grado;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Zaragoza;Escuela de Ingeniería y Arquitectura;Equipos y sistemas audiovisuales;Normal;Optativa;100.00;100.00;100.00;3;3;3;1.00;25/09/2022
2021;Grado;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Zaragoza;Escuela de Ingeniería y Arquitectura;Proyectos de instalaciones de audio y video;Normal;Optativa;100.00;100.00;100.00;3;3;3;1.00;25/09/2022
2021;Grado;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Zaragoza;Escuela de Ingeniería y Arquitectura;Transporte de servicios audiovisuales;Normal;Optativa;100.00;100.00;100.00;5;5;5;1.00;25/09/2022
2021;Grado;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Zaragoza;Escuela de Ingeniería y Arquitectura;Producción de audio y video;Normal;Optativa;100.00;100.00;100.00;5;5;5;1.00;25/09/2022
